"partid","task_ord","cond","task_ind","task","session","time","gamble_ind","gamble_lab","box","opt","outcome","rt","nopt","H","R"
400173201,"dfd_dfe","incr",2,"dfe","54df9393c425f5fe680b7f97bcb8d416",1412179672,4,"soep4_4",4,"d",4,1624,4,0,1
400179101,"dfd_dfe","decr",1,"dfd","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769015,1,"soep4_4",2,"c",3,22493,4,0,0
400179101,"dfd_dfe","decr",1,"dfd","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769030,2,"soep3_4",1,"d",4,11748,4,0,1
400179101,"dfd_dfe","decr",1,"dfd","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769041,3,"soep2_2",1,"a",0,6919,2,1,1
400179101,"dfd_dfe","decr",1,"dfd","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769049,4,"soep1_2",1,"b",3,5317,2,0,0
400179101,"dfd_dfe","decr",2,"dfe","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769151,1,"soep4_4",2,"b",4,4257,4,0,1
400179101,"dfd_dfe","decr",2,"dfe","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769181,2,"soep3_4",3,"d",4,742,4,0,1
400179101,"dfd_dfe","decr",2,"dfe","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769204,3,"soep2_2",1,"a",4,474,2,1,1
400179101,"dfd_dfe","decr",2,"dfe","8db3f0c0e4e62da85a4c6489f7fe7e3a",1412769226,4,"soep1_2",1,"b",3,1113,2,0,0
400179102,"dfe_dfd","decr",1,"dfe","9b7ce907ced2144a7609880aa7f5d73a",1412771847,1,"soep4_4",4,"b",4,2243,4,0,1
400179102,"dfe_dfd","decr",1,"dfe","9b7ce907ced2144a7609880aa7f5d73a",1412771868,2,"soep3_4",4,"b",0,1682,4,0,1
400179102,"dfe_dfd","decr",1,"dfe","9b7ce907ced2144a7609880aa7f5d73a",1412771883,3,"soep2_2",2,"a",4,981,2,1,1
400179102,"dfe_dfd","decr",1,"dfe","9b7ce907ced2144a7609880aa7f5d73a",1412771895,4,"soep1_2",2,"b",3,632,2,0,0
400179102,"dfe_dfd","decr",2,"dfd","9b7ce907ced2144a7609880aa7f5d73a",1412771926,1,"soep4_4",4,"a",0,7890,4,1,1
400179102,"dfe_dfd","decr",2,"dfd","9b7ce907ced2144a7609880aa7f5d73a",1412771937,2,"soep3_4",4,"b",0,5881,4,0,1
400179102,"dfe_dfd","decr",2,"dfd","9b7ce907ced2144a7609880aa7f5d73a",1412771942,3,"soep2_2",2,"a",0,3355,2,1,1
400179102,"dfe_dfd","decr",2,"dfd","9b7ce907ced2144a7609880aa7f5d73a",1412771950,4,"soep1_2",2,"a",0,5372,2,1,1
400209701,"dfe_dfd","incr",1,"dfe","83d6bf5b36c56618df8015d8a417b120",1412174485,1,"soep1_2",1,"a",0,3283,2,1,1
400209701,"dfe_dfd","incr",1,"dfe","83d6bf5b36c56618df8015d8a417b120",1412174501,2,"soep2_2",1,"a",4,3013,2,1,1
400209701,"dfe_dfd","incr",1,"dfe","83d6bf5b36c56618df8015d8a417b120",1412174531,3,"soep3_4",1,"b",0,379,4,0,1
400209701,"dfe_dfd","incr",1,"dfe","83d6bf5b36c56618df8015d8a417b120",1412174548,4,"soep4_4",1,"a",0,1224,4,1,1
400209701,"dfe_dfd","incr",2,"dfd","83d6bf5b36c56618df8015d8a417b120",1412174670,1,"soep1_2",1,"b",3,28488,2,0,0
400209701,"dfe_dfd","incr",2,"dfd","83d6bf5b36c56618df8015d8a417b120",1412174689,2,"soep2_2",2,"b",3,15501,2,0,0
400209701,"dfe_dfd","incr",2,"dfd","83d6bf5b36c56618df8015d8a417b120",1412174716,3,"soep3_4",1,"c",3,23303,4,0,0
400209701,"dfe_dfd","incr",2,"dfd","83d6bf5b36c56618df8015d8a417b120",1412174735,4,"soep4_4",3,"c",3,15397,4,0,0
400290901,"dfe_dfd","incr",1,"dfe","35d35073916228980823c2e25eb48677",1412149384,1,"soep1_2",2,"b",3,716,2,0,0
400290901,"dfe_dfd","incr",1,"dfe","35d35073916228980823c2e25eb48677",1412149391,2,"soep2_2",2,"a",4,571,2,1,1
400290901,"dfe_dfd","incr",1,"dfe","35d35073916228980823c2e25eb48677",1412149402,3,"soep3_4",4,"d",4,889,4,0,1
400290901,"dfe_dfd","incr",1,"dfe","35d35073916228980823c2e25eb48677",1412149411,4,"soep4_4",3,"c",3,28,4,0,0
400290901,"dfe_dfd","incr",2,"dfd","35d35073916228980823c2e25eb48677",1412149494,1,"soep1_2",1,"a",0,55246,2,1,1
400290901,"dfe_dfd","incr",2,"dfd","35d35073916228980823c2e25eb48677",1412149497,2,"soep2_2",2,"a",0,1896,2,1,1
400290901,"dfe_dfd","incr",2,"dfd","35d35073916228980823c2e25eb48677",1412149505,3,"soep3_4",1,"d",4,6528,4,0,1
400290901,"dfe_dfd","incr",2,"dfd","35d35073916228980823c2e25eb48677",1412149524,4,"soep4_4",1,"b",4,16335,4,0,1
400290902,"dfd_dfe","decr",1,"dfd","713446e5be77efc721f4c4ba856611b4",1412150490,1,"soep4_4",2,"d",4,1915,4,0,1
400290902,"dfd_dfe","decr",1,"dfd","713446e5be77efc721f4c4ba856611b4",1412150493,2,"soep3_4",2,"c",3,1485,4,0,0
400290902,"dfd_dfe","decr",1,"dfd","713446e5be77efc721f4c4ba856611b4",1412150495,3,"soep2_2",2,"a",4,972,2,1,1
400290902,"dfd_dfe","decr",1,"dfd","713446e5be77efc721f4c4ba856611b4",1412150497,4,"soep1_2",2,"b",3,919,2,0,0
400290902,"dfd_dfe","decr",2,"dfe","713446e5be77efc721f4c4ba856611b4",1412150549,1,"soep4_4",3,"d",4,1092,4,0,1
400290902,"dfd_dfe","decr",2,"dfe","713446e5be77efc721f4c4ba856611b4",1412150565,2,"soep3_4",3,"d",4,1040,4,0,1
400290902,"dfd_dfe","decr",2,"dfe","713446e5be77efc721f4c4ba856611b4",1412150583,3,"soep2_2",1,"b",3,8229,2,0,0
400290902,"dfd_dfe","decr",2,"dfe","713446e5be77efc721f4c4ba856611b4",1412150593,4,"soep1_2",1,"a",0,4798,2,1,1
400303401,"dfd_dfe","decr",1,"dfd","07e79015b937df40fb2c7b2d65b1dee1",1411631367,1,"soep4_4",2,"c",3,3539,4,0,0
400303401,"dfd_dfe","decr",1,"dfd","07e79015b937df40fb2c7b2d65b1dee1",1411631378,2,"soep3_4",1,"c",3,7875,4,0,0
400303401,"dfd_dfe","decr",1,"dfd","07e79015b937df40fb2c7b2d65b1dee1",1411631382,3,"soep2_2",2,"b",3,2093,2,0,0
400303401,"dfd_dfe","decr",1,"dfd","07e79015b937df40fb2c7b2d65b1dee1",1411631386,4,"soep1_2",2,"b",3,1953,2,0,0
400303401,"dfd_dfe","decr",2,"dfe","07e79015b937df40fb2c7b2d65b1dee1",1411631511,1,"soep4_4",2,"b",4,34,4,0,1
400303401,"dfd_dfe","decr",2,"dfe","07e79015b937df40fb2c7b2d65b1dee1",1411631538,2,"soep3_4",3,"c",3,52,4,0,0
400303401,"dfd_dfe","decr",2,"dfe","07e79015b937df40fb2c7b2d65b1dee1",1411631562,3,"soep2_2",1,"b",3,7832,2,0,0
400303401,"dfd_dfe","decr",2,"dfe","07e79015b937df40fb2c7b2d65b1dee1",1411631577,4,"soep1_2",1,"b",3,28,2,0,0
400303402,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653440,1,"soep1_2",1,"b",3,931,2,0,0
400303402,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653446,2,"soep2_2",2,"a",0,2522,2,1,1
400303402,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653460,3,"soep3_4",1,"b",0,1169,4,0,1
400303402,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653463,4,"soep4_4",3,"d",4,866,4,0,1
400303402,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653472,1,"soep1_2",1,"a",0,1397,2,1,1
400303402,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653474,2,"soep2_2",1,"a",4,1139,2,1,1
400303402,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653476,3,"soep3_4",1,"a",0,1278,4,1,1
400303402,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653478,4,"soep4_4",3,"d",0,1403,4,0,1
400308502,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653514,1,"soep1_2",2,"a",32,938,2,1,1
400308502,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653518,2,"soep2_2",1,"b",3,872,2,0,0
400308502,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653523,3,"soep3_4",4,"d",4,1756,4,0,1
400308502,"dfe_dfd","incr",1,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653528,4,"soep4_4",2,"d",4,1159,4,0,1
400308502,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653536,1,"soep1_2",1,"a",0,1470,2,1,1
400308502,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653537,2,"soep2_2",1,"a",4,805,2,1,1
400308502,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653540,3,"soep3_4",1,"b",0,1321,4,0,1
400308502,"dfe_dfd","incr",2,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653542,4,"soep4_4",1,"d",4,1118,4,0,1
400309301,"dfe_dfd","decr",1,"dfe","aab925f4329be480c65142a708c0f0e1",1412153296,1,"soep4_4",3,"b",4,1867,4,0,1
400309301,"dfe_dfd","decr",1,"dfe","aab925f4329be480c65142a708c0f0e1",1412153333,2,"soep3_4",1,"d",4,2862,4,0,1
400309301,"dfe_dfd","decr",1,"dfe","aab925f4329be480c65142a708c0f0e1",1412153355,3,"soep2_2",2,"b",3,1157,2,0,0
400309301,"dfe_dfd","decr",1,"dfe","aab925f4329be480c65142a708c0f0e1",1412153372,4,"soep1_2",2,"b",3,1387,2,0,0
400309301,"dfe_dfd","decr",2,"dfd","aab925f4329be480c65142a708c0f0e1",1412153430,1,"soep4_4",1,"c",3,5688,4,0,0
400309301,"dfe_dfd","decr",2,"dfd","aab925f4329be480c65142a708c0f0e1",1412153438,2,"soep3_4",4,"c",3,4095,4,0,0
400309301,"dfe_dfd","decr",2,"dfd","aab925f4329be480c65142a708c0f0e1",1412153446,3,"soep2_2",2,"b",3,5091,2,0,0
400309301,"dfe_dfd","decr",2,"dfd","aab925f4329be480c65142a708c0f0e1",1412153455,4,"soep1_2",2,"b",3,5082,2,0,0
400309302,"dfd_dfe","incr",1,"dfd","88603a55c4f2b167d60e2158076e578d",1414435691,1,"soep1_2",2,"a",0,13215,2,1,1
400309302,"dfd_dfe","incr",1,"dfd","88603a55c4f2b167d60e2158076e578d",1414435709,2,"soep2_2",1,"b",3,10201,2,0,0
400309302,"dfd_dfe","incr",1,"dfd","88603a55c4f2b167d60e2158076e578d",1414435716,3,"soep3_4",3,"a",0,4450,4,1,1
400309302,"dfd_dfe","incr",1,"dfd","88603a55c4f2b167d60e2158076e578d",1414435729,4,"soep4_4",2,"b",4,8477,4,0,1
400309302,"dfd_dfe","incr",2,"dfe","88603a55c4f2b167d60e2158076e578d",1414435813,1,"soep1_2",1,"b",3,1530,2,0,0
400309302,"dfd_dfe","incr",2,"dfe","88603a55c4f2b167d60e2158076e578d",1414435832,2,"soep2_2",2,"b",3,2529,2,0,0
400309302,"dfd_dfe","incr",2,"dfe","88603a55c4f2b167d60e2158076e578d",1414435872,3,"soep3_4",3,"c",3,4430,4,0,0
400309302,"dfd_dfe","incr",2,"dfe","88603a55c4f2b167d60e2158076e578d",1414435889,4,"soep4_4",3,"c",3,1010,4,0,0
400315801,"dfe_dfd","decr",1,"dfe","28d13890be0c4e6119f6ed384c49a19c",1414431340,1,"soep4_4",2,"b",4,2501,4,0,1
400315801,"dfe_dfd","decr",1,"dfe","28d13890be0c4e6119f6ed384c49a19c",1414431357,2,"soep3_4",1,"b",32,556,4,0,1
400315801,"dfe_dfd","decr",1,"dfe","28d13890be0c4e6119f6ed384c49a19c",1414431365,3,"soep2_2",1,"a",4,522,2,1,1
400315801,"dfe_dfd","decr",1,"dfe","28d13890be0c4e6119f6ed384c49a19c",1414431372,4,"soep1_2",2,"b",3,877,2,0,0
400315801,"dfe_dfd","decr",2,"dfd","28d13890be0c4e6119f6ed384c49a19c",1414431399,1,"soep4_4",2,"c",3,3815,4,0,0
400315801,"dfe_dfd","decr",2,"dfd","28d13890be0c4e6119f6ed384c49a19c",1414431425,2,"soep3_4",2,"a",0,23302,4,1,1
400315801,"dfe_dfd","decr",2,"dfd","28d13890be0c4e6119f6ed384c49a19c",1414431433,3,"soep2_2",1,"b",3,5166,2,0,0
400315801,"dfe_dfd","decr",2,"dfd","28d13890be0c4e6119f6ed384c49a19c",1414431440,4,"soep1_2",2,"b",3,4816,2,0,0
400315802,"dfd_dfe","incr",1,"dfd","c67f819b108e06c86db26a07fe029889",1414433151,1,"soep1_2",2,"b",3,7965,2,0,0
400315802,"dfd_dfe","incr",1,"dfd","c67f819b108e06c86db26a07fe029889",1414433163,2,"soep2_2",1,"a",4,6796,2,1,1
400315802,"dfd_dfe","incr",1,"dfd","c67f819b108e06c86db26a07fe029889",1414433177,3,"soep3_4",1,"b",0,9988,4,0,1
400315802,"dfd_dfe","incr",1,"dfd","c67f819b108e06c86db26a07fe029889",1414433192,4,"soep4_4",3,"a",0,10437,4,1,1
400315802,"dfd_dfe","incr",2,"dfe","c67f819b108e06c86db26a07fe029889",1414433288,1,"soep1_2",1,"b",3,2879,2,0,0
400315802,"dfd_dfe","incr",2,"dfe","c67f819b108e06c86db26a07fe029889",1414433302,2,"soep2_2",1,"a",4,4422,2,1,1
400315802,"dfd_dfe","incr",2,"dfe","c67f819b108e06c86db26a07fe029889",1414433320,3,"soep3_4",2,"c",3,3018,4,0,0
400315802,"dfd_dfe","incr",2,"dfe","c67f819b108e06c86db26a07fe029889",1414433334,4,"soep4_4",2,"d",0,2109,4,0,1
400329801,"dfe_dfd","decr",1,"dfe","91950aa683ad7a58af6bbcef51a97583",1411565495,1,"soep4_4",1,"c",3,1787,4,0,0
400329801,"dfe_dfd","decr",1,"dfe","91950aa683ad7a58af6bbcef51a97583",1411565519,2,"soep3_4",2,"d",4,2170,4,0,1
400329801,"dfe_dfd","decr",1,"dfe","91950aa683ad7a58af6bbcef51a97583",1411565530,3,"soep2_2",2,"a",4,906,2,1,1
400329801,"dfe_dfd","decr",1,"dfe","91950aa683ad7a58af6bbcef51a97583",1411565542,4,"soep1_2",2,"b",3,130,2,0,0
400329801,"dfe_dfd","decr",2,"dfd","91950aa683ad7a58af6bbcef51a97583",1411565629,1,"soep4_4",3,"c",3,10721,4,0,0
400329801,"dfe_dfd","decr",2,"dfd","91950aa683ad7a58af6bbcef51a97583",1411565646,2,"soep3_4",1,"c",3,12834,4,0,0
400329801,"dfe_dfd","decr",2,"dfd","91950aa683ad7a58af6bbcef51a97583",1411565650,3,"soep2_2",2,"b",3,2691,2,0,0
400329801,"dfe_dfd","decr",2,"dfd","91950aa683ad7a58af6bbcef51a97583",1411565657,4,"soep1_2",2,"b",3,3963,2,0,0
400333601,"dfe_dfd","decr",1,"dfe","b739704c64fa3bfdbd221749b191a59b",1423247683,1,"soep4_4",2,"d",4,3282,4,0,1
400333601,"dfe_dfd","decr",1,"dfe","b739704c64fa3bfdbd221749b191a59b",1423247702,2,"soep3_4",3,"a",0,3020,4,1,1
400333601,"dfe_dfd","decr",1,"dfe","b739704c64fa3bfdbd221749b191a59b",1423247731,3,"soep2_2",1,"a",4,2470,2,1,1
400333601,"dfe_dfd","decr",1,"dfe","b739704c64fa3bfdbd221749b191a59b",1423247779,4,"soep1_2",1,"a",0,4120,2,1,1
400333601,"dfe_dfd","decr",2,"dfd","b739704c64fa3bfdbd221749b191a59b",1423247849,1,"soep4_4",3,"b",4,5546,4,0,1
400333601,"dfe_dfd","decr",2,"dfd","b739704c64fa3bfdbd221749b191a59b",1423247858,2,"soep3_4",1,"d",4,5313,4,0,1
400333601,"dfe_dfd","decr",2,"dfd","b739704c64fa3bfdbd221749b191a59b",1423247864,3,"soep2_2",1,"a",4,3217,2,1,1
400333601,"dfe_dfd","decr",2,"dfd","b739704c64fa3bfdbd221749b191a59b",1423247869,4,"soep1_2",1,"b",3,3210,2,0,0
400333602,"dfe_dfd","incr",1,"dfe","e9ea87647aa07c93523d37da09f7a813",1417540822,1,"soep1_2",1,"b",3,3165,2,0,0
400333602,"dfe_dfd","incr",1,"dfe","e9ea87647aa07c93523d37da09f7a813",1417540836,2,"soep2_2",1,"a",4,2366,2,1,1
400333602,"dfe_dfd","incr",1,"dfe","e9ea87647aa07c93523d37da09f7a813",1417540854,3,"soep3_4",1,"d",4,2272,4,0,1
400333602,"dfe_dfd","incr",1,"dfe","e9ea87647aa07c93523d37da09f7a813",1417540868,4,"soep4_4",2,"d",4,1066,4,0,1
400333602,"dfe_dfd","incr",2,"dfd","e9ea87647aa07c93523d37da09f7a813",1417540920,1,"soep1_2",1,"b",3,13333,2,0,0
400333602,"dfe_dfd","incr",2,"dfd","e9ea87647aa07c93523d37da09f7a813",1417540929,2,"soep2_2",2,"b",3,5705,2,0,0
400333602,"dfe_dfd","incr",2,"dfd","e9ea87647aa07c93523d37da09f7a813",1417540945,3,"soep3_4",3,"c",3,13097,4,0,0
400333602,"dfe_dfd","incr",2,"dfd","e9ea87647aa07c93523d37da09f7a813",1417540959,4,"soep4_4",3,"b",0,8810,4,0,1
400333603,"dfd_dfe","incr",1,"dfd","5d214547fb49b3dd0feeeab7b405f9d6",1417542886,1,"soep1_2",2,"b",3,6745,2,0,0
400333603,"dfd_dfe","incr",1,"dfd","5d214547fb49b3dd0feeeab7b405f9d6",1417542896,2,"soep2_2",1,"b",3,4234,2,0,0
400333603,"dfd_dfe","incr",1,"dfd","5d214547fb49b3dd0feeeab7b405f9d6",1417542906,3,"soep3_4",1,"d",4,7966,4,0,1
400333603,"dfd_dfe","incr",1,"dfd","5d214547fb49b3dd0feeeab7b405f9d6",1417542912,4,"soep4_4",1,"d",4,3137,4,0,1
400333603,"dfd_dfe","incr",2,"dfe","5d214547fb49b3dd0feeeab7b405f9d6",1417542950,1,"soep1_2",2,"b",3,1971,2,0,0
400333603,"dfd_dfe","incr",2,"dfe","5d214547fb49b3dd0feeeab7b405f9d6",1417542957,2,"soep2_2",1,"a",4,843,2,1,1
400333603,"dfd_dfe","incr",2,"dfe","5d214547fb49b3dd0feeeab7b405f9d6",1417542966,3,"soep3_4",4,"c",3,100,4,0,0
400333603,"dfd_dfe","incr",2,"dfe","5d214547fb49b3dd0feeeab7b405f9d6",1417542975,4,"soep4_4",4,"c",3,582,4,0,0
400335201,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576201,1,"soep1_2",2,"b",3,719,2,0,0
400335201,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576215,2,"soep2_2",2,"b",3,1117,2,0,0
400335201,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576232,3,"soep3_4",2,"c",3,736,4,0,0
400335201,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576240,4,"soep4_4",1,"b",4,791,4,0,1
400335201,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576262,1,"soep1_2",2,"a",0,5429,2,1,1
400335201,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576265,2,"soep2_2",1,"a",4,1893,2,1,1
400335201,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576276,3,"soep3_4",3,"c",3,9136,4,0,0
400335201,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576286,4,"soep4_4",3,"c",3,7918,4,0,0
400335202,"dfd_dfe","incr",1,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576010,1,"soep1_2",1,"a",0,6733,2,1,1
400335202,"dfd_dfe","incr",1,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576015,2,"soep2_2",2,"b",3,3430,2,0,0
400335202,"dfd_dfe","incr",1,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576026,3,"soep3_4",2,"d",0,9282,4,0,1
400335202,"dfd_dfe","incr",1,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576032,4,"soep4_4",1,"b",4,3725,4,0,1
400335202,"dfd_dfe","incr",2,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576072,1,"soep1_2",2,"b",3,745,2,0,0
400335202,"dfd_dfe","incr",2,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576085,2,"soep2_2",1,"a",4,798,2,1,1
400335202,"dfd_dfe","incr",2,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576126,3,"soep3_4",4,"b",0,1025,4,0,1
400335202,"dfd_dfe","incr",2,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411576144,4,"soep4_4",1,"b",4,962,4,0,1
400338701,"dfd_dfe","decr",1,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653079,1,"soep4_4",3,"c",3,28245,4,0,0
400338701,"dfd_dfe","decr",1,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653096,2,"soep3_4",1,"c",3,8623,4,0,0
400338701,"dfd_dfe","decr",1,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653102,3,"soep2_2",1,"b",3,2982,2,0,0
400338701,"dfd_dfe","decr",1,"dfd","5169d03f04d829ef84e3a2e574f8aa6e",1411653109,4,"soep1_2",1,"b",3,3340,2,0,0
400338701,"dfd_dfe","decr",2,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653214,1,"soep4_4",2,"d",4,263,4,0,1
400338701,"dfd_dfe","decr",2,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653229,2,"soep3_4",2,"d",4,87,4,0,1
400338701,"dfd_dfe","decr",2,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653243,3,"soep2_2",1,"b",3,116,2,0,0
400338701,"dfd_dfe","decr",2,"dfe","5169d03f04d829ef84e3a2e574f8aa6e",1411653265,4,"soep1_2",2,"a",0,6764,2,1,1
400344101,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575748,1,"soep1_2",1,"b",3,1371,2,0,0
400344101,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575760,2,"soep2_2",2,"a",0,1018,2,1,1
400344101,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575797,3,"soep3_4",4,"c",3,939,4,0,0
400344101,"dfe_dfd","incr",1,"dfe","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575838,4,"soep4_4",1,"d",4,1160,4,0,1
400344101,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575883,1,"soep1_2",1,"b",3,7000,2,0,0
400344101,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575888,2,"soep2_2",2,"b",3,4151,2,0,0
400344101,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575926,3,"soep3_4",3,"b",0,34992,4,0,1
400344101,"dfe_dfd","incr",2,"dfd","f14e28b46bbdb5055ba47ad7da8b2b7c",1411575931,4,"soep4_4",1,"b",4,2939,4,0,1
400345001,"dfd_dfe","incr",1,"dfd","005ce7cee1535a7a0415be58ae85ce54",1413382919,1,"soep1_2",1,"b",3,15622,2,0,0
400345001,"dfd_dfe","incr",1,"dfd","005ce7cee1535a7a0415be58ae85ce54",1413382936,2,"soep2_2",2,"b",3,9891,2,0,0
400345001,"dfd_dfe","incr",1,"dfd","005ce7cee1535a7a0415be58ae85ce54",1413382953,3,"soep3_4",4,"a",0,12651,4,1,1
400345001,"dfd_dfe","incr",1,"dfd","005ce7cee1535a7a0415be58ae85ce54",1413382972,4,"soep4_4",2,"a",0,9162,4,1,1
400345001,"dfd_dfe","incr",2,"dfe","005ce7cee1535a7a0415be58ae85ce54",1413383105,1,"soep1_2",1,"b",3,3501,2,0,0
400345001,"dfd_dfe","incr",2,"dfe","005ce7cee1535a7a0415be58ae85ce54",1413383116,2,"soep2_2",2,"b",3,338,2,0,0
400345001,"dfd_dfe","incr",2,"dfe","005ce7cee1535a7a0415be58ae85ce54",1413383132,3,"soep3_4",1,"d",4,829,4,0,1
400345001,"dfd_dfe","incr",2,"dfe","005ce7cee1535a7a0415be58ae85ce54",1413383143,4,"soep4_4",2,"b",4,842,4,0,1
400347601,"dfd_dfe","incr",1,"dfd","2614ca70f509efad0f492780982a9d4e",1413391936,1,"soep1_2",1,"a",0,8338,2,1,1
400347601,"dfd_dfe","incr",1,"dfd","2614ca70f509efad0f492780982a9d4e",1413391945,2,"soep2_2",1,"a",4,6018,2,1,1
400347601,"dfd_dfe","incr",1,"dfd","2614ca70f509efad0f492780982a9d4e",1413391954,3,"soep3_4",4,"a",0,6416,4,1,1
400347601,"dfd_dfe","incr",1,"dfd","2614ca70f509efad0f492780982a9d4e",1413391960,4,"soep4_4",4,"a",0,4253,4,1,1
400347601,"dfd_dfe","incr",2,"dfe","2614ca70f509efad0f492780982a9d4e",1413391998,1,"soep1_2",1,"b",3,2829,2,0,0
400347601,"dfd_dfe","incr",2,"dfe","2614ca70f509efad0f492780982a9d4e",1413392008,2,"soep2_2",1,"a",4,2151,2,1,1
400347601,"dfd_dfe","incr",2,"dfe","2614ca70f509efad0f492780982a9d4e",1413392017,3,"soep3_4",3,"c",3,765,4,0,0
400347601,"dfd_dfe","incr",2,"dfe","2614ca70f509efad0f492780982a9d4e",1413392026,4,"soep4_4",4,"b",4,829,4,0,1
400347602,"dfd_dfe","decr",1,"dfd","b5000d3df0d2a6566a74db0fb6dd0c83",1413389683,1,"soep4_4",2,"c",3,14511,4,0,0
400347602,"dfd_dfe","decr",1,"dfd","b5000d3df0d2a6566a74db0fb6dd0c83",1413389693,2,"soep3_4",2,"d",4,6389,4,0,1
400347602,"dfd_dfe","decr",1,"dfd","b5000d3df0d2a6566a74db0fb6dd0c83",1413389696,3,"soep2_2",2,"a",0,2149,2,1,1
400347602,"dfd_dfe","decr",1,"dfd","b5000d3df0d2a6566a74db0fb6dd0c83",1413389701,4,"soep1_2",2,"b",3,1852,2,0,0
400347602,"dfd_dfe","decr",2,"dfe","b5000d3df0d2a6566a74db0fb6dd0c83",1413389750,1,"soep4_4",2,"c",3,219,4,0,0
400347602,"dfd_dfe","decr",2,"dfe","b5000d3df0d2a6566a74db0fb6dd0c83",1413389765,2,"soep3_4",4,"c",3,2604,4,0,0
400347602,"dfd_dfe","decr",2,"dfe","b5000d3df0d2a6566a74db0fb6dd0c83",1413389775,3,"soep2_2",2,"b",3,2004,2,0,0
400347602,"dfd_dfe","decr",2,"dfe","b5000d3df0d2a6566a74db0fb6dd0c83",1413389782,4,"soep1_2",2,"b",3,890,2,0,0
